System ID,UPC,EAN,Custom SKU,Manufacturer SKU,Default Vendor ID,Description,Default Vendor,Item Type,Tax Class,Brand,Top Level Category,Default Cost,Price,Archived (Yes / No),Category,Quantity on Hand,Lifetime Quantity Sold,# of Sales
,710845613432,710845613432,,,,"Avid Spare - Disc Brake Service Caliper Elixir Caliper Service Kit, Qty 1:  ",Zyrofisher,,,,,,,,,,,
,710845613449,710845613449,,,,"Avid Spare - Disc Brake Spare Parts Caliper Elixir Caliper Piston Kit, Qty 1:  ",Zyrofisher,,,,,,,,,,,
,710845613487,710845613487,,,,SRAM Spare - Disc Brake Pad H-Spring - (Qty 2) - Elixir/DB/Level Ult B1/Level TLM B1/Force-Rival Etap AXS:  ,Zyrofisher,,,,,,,,,,,
,710845681462,710845681462,,,,"Avid Spare - Disc Brake Spare Parts Caliper Pad Pin Kit Black, Qty 2 - Elixer 1/DB 1:  ",Zyrofisher,,,,,,,,,,,
,710845613494,710845613494,,,,"Avid Spare - Disc Brake Spare Parts Caliper Pad Pin Kit, Black Qty 2 - Elixer:  ",Zyrofisher,,,,,,,,,,,
,765250001961,765250001961,,,,Avid Spare - Rotor Spare Parts Avid Rotor/HUB Shim:  ,Zyrofisher,,,,,,,,,,,
,765250002005,765250002005,,,,"Avid Spare - Rotor Spare Parts Rotor Bolt Kit, TI (Qty 6):  ",Zyrofisher,,,,,,,,,,,
,710845626494,710845626494,,,,Avid Pad Spreader Tool Elixir Caliper (2pcs):  ,Zyrofisher,,,,,,,,,,,
,710845699412,710845699412,,,,SRAM Spare - Disc Brake Pad Spacer 2.8Mm - Guide/Trail/Code Caliper Qty 2:  ,Zyrofisher,,,,,,,,,,,
,710845626609,710845626609,,,,"Avid Spare - Disc Brake Spare Discrete Bar Clamp Black Lever (StainlessSteel Bolt T25)-Guide ULT/RSC/RS/RE/RLevel ULT/TLM/TL Code RSC/R DB5 ELI XIR 9/7/CR MAG/X0/ XX, Qty 1:  ",Zyrofisher,,,,,,,,,,,
,710845626647,710845626647,,,,"Avid Spare - Disc Brake Spare Lever MMX Clamp Silver Lever (Stainless Steel Bolt T25) - Guide ULT/RSC/RS/RE/RLevel ULT/TLM/TL Code RSC/R DB5 Elixer 9/7/CR MAG/X0/ XX, Qty 1:  ",Zyrofisher,,,,,,,,,,,
,710845656309,710845656309,,,,"Avid Spare - Disc Brake Spare MMX Clamp Black Lever (Stainless Steel Bolt T25) - Guide ULT/RSC/RS/RE/RLevel ULT/TLM/TL Code RSC/R DB5 Elixer 9/7/CR MAG/X0/ XX, Qty 1:  ",Zyrofisher,,,,,,,,,,,
,710845656316,710845656316,,,,"Avid Spare - Disc Brake Spare MMX Clamp Black Lever (TI Bolt T25) - Guide ULT/RSC/RS/RE/RLevel ULT/TLM/TL Code RSC/R DB5 Elixer9/7/CR MAG/X0/ XX, Qty 1:  ",Zyrofisher,,,,,,,,,,,
,710845681592,710845681592,,,,"Avid Spare - Disc Brake Spare Discrete Bar Clamp Black Lever (TI Bolt T25) - Guide ULT/RSC/RS/RE/RLevel ULT/TLM/TL Code RSC/R DB5 Elixer 9/7/CR MAG/X0/ XX, Qty 1:  ",Zyrofisher,,,,,,,,,,,
,710845626661,710845626661,,,,"Avid Spare - Disc Brake Spare Lever MMX/Shifter Mounting Bracket Left -Guide ULT/RSC/RS/RE/RLevel ULT/TLM/TL Code RSC/R DB5 Elixer 9/7/CR MAG/X0/ XX, Qty 1:  ",Zyrofisher,,,,,,,,,,,
,710845626678,710845626678,,,,"Avid Spare - Disc Brake Spare Lever MMX/Shifter Mounting Bracket Right -Guide ULT/RSC/RS/RE/RLevel ULT/TLM/TL Code RSC/R DB5 Elixer 9/7/CR MAG/X0/ XX, Qty 1:  ",Zyrofisher,,,,,,,,,,,
,710845655760,710845655760,,,,"Avid Spare - Disc Brake Spare Parts Caliper Banjo Kit Black Qty 1 -Elixer R/CR/CR MAG/X0/Elixer 9/Elixer 7/Guide RRS,RSC:  ",Zyrofisher,,,,,,,,,,,
,710845655883,710845655883,,,,SRAM Disc Brake Caliper Kit - (Includes Seals And Bleed Screws) - Code(2011-2017)/Guide Re:  ,Zyrofisher,,,,,,,,,,,
,710845655890,710845655890,,,,"SRAM Brake Spare - Disc Brake Service Caliper Piston Kit, Includes 2-15mm, 2-16mm Caliper Pistons, Seals, O-Rings - CODE(2011-2017)/GUIDE RE:  ",Zyrofisher,,,,,,,,,,,
,710845655913,710845655913,,,,Avid Spare - Disc Brake Spare Parts Caliper Caliper Spare Parts Kit Qty 1 Code (2011-2017)/Guide RE:  ,Zyrofisher,,,,,,,,,,,
,710845656132,710845656132,,,,"Avid Spare - Disc Brake Spare Parts Caliper Pad Spreader - Elixir, Qty 20:  ",Zyrofisher,,,,,,,,,,,
,710845693182,710845693182,,,,Avid Spare - Rotor Bolt Kit - T25 Steel (Qty 24):  ,Zyrofisher,,,,,,,,,,,
,710845712517,710845712517,,,,"Avid Spare - Disc Brake Spare Parts Caliper Pad Spreader - Guide/Trail, Qty 20:  ",Zyrofisher,,,,,,,,,,,
,710845742101,710845742101,,,,Avid Spare - Disc Brake Service Lever Lever Blade Aluminium Black - DB1/DB3 Qty 1 A1:  ,Zyrofisher,,,,,,,,,,,
,710845710957,710845710957,,,,"Avid Spare - Disc Brake Spare Parts Caliper Pad Spreader Qty 2- Trail/Guide RRS,RSC:  ",Zyrofisher,,,,,,,,,,,
,710845710988,710845710988,,,,Avid Spare - Disc Brake Spare Parts Caliper Parts Kit Elixir X0/9 Trail Includes All Small Parts) A1:  ,Zyrofisher,,,,,,,,,,,
,710845748400,710845748400,,,,Avid Spare - Disc Brake Spare Lever Brake Lever Bolt Kit For DB1 Includes Bolt and Square Nut) A1 - DB1/Level:  ,Zyrofisher,,,,,,,,,,,
,5034948124332,5034948124332,,,,Altura Airstream Meryl Skinlife Socks 2020: BLACK S,Zyrofisher,,,,,,,,,,,
,5034948149649,5034948149649,,,,Altura Airstream Unisex Cycling Socks 2021: BLACK L,Zyrofisher,,,,,,,,,,,
,5034948149632,5034948149632,,,,Altura Airstream Unisex Cycling Socks 2021: BLACK M,Zyrofisher,,,,,,,,,,,
,5034948149625,5034948149625,,,,Altura Airstream Unisex Cycling Socks 2021: BLACK S,Zyrofisher,,,,,,,,,,,
,5034948150218,5034948150218,,,,Altura Airstream Unisex Cycling Socks 2021: WHITE L,Zyrofisher,,,,,,,,,,,
,5034948150201,5034948150201,,,,Altura Airstream Unisex Cycling Socks 2021: WHITE M,Zyrofisher,,,,,,,,,,,
,5034948150195,5034948150195,,,,Altura Airstream Unisex Cycling Socks 2021: WHITE S,Zyrofisher,,,,,,,,,,,
,5034948150270,5034948150270,,,,Altura Icon Unisex Cycling Socks 2021: LIME L,Zyrofisher,,,,,,,,,,,
,5034948150263,5034948150263,,,,Altura Icon Unisex Cycling Socks 2021: LIME M,Zyrofisher,,,,,,,,,,,
,5034948150256,5034948150256,,,,Altura Icon Unisex Cycling Socks 2021: LIME S,Zyrofisher,,,,,,,,,,,
,5034948150249,5034948150249,,,,Altura Icon Unisex Cycling Socks 2021: BLACK L,Zyrofisher,,,,,,,,,,,
,5034948150232,5034948150232,,,,Altura Icon Unisex Cycling Socks 2021: BLACK M,Zyrofisher,,,,,,,,,,,
,5034948150225,5034948150225,,,,Altura Icon Unisex Cycling Socks 2021: BLACK S,Zyrofisher,,,,,,,,,,,
,5034948142749,5034948142749,,,,Altura Merino Unisex Cycling Socks 2021: BLACK/BLUE L/XL,Zyrofisher,,,,,,,,,,,
,5034948142732,5034948142732,,,,Altura Merino Unisex Cycling Socks 2021: BLACK/BLUE M/L,Zyrofisher,,,,,,,,,,,
,5034948142725,5034948142725,,,,Altura Merino Unisex Cycling Socks 2021: BLACK L/XL,Zyrofisher,,,,,,,,,,,
,5034948142718,5034948142718,,,,Altura Merino Unisex Cycling Socks 2021: BLACK M/L,Zyrofisher,,,,,,,,,,,
,5034948142701,5034948142701,,,,Altura Endurance Unisex Waterproof Cycling Socks 2021: BLACK L/XL,Zyrofisher,,,,,,,,,,,
,5034948142695,5034948142695,,,,Altura Endurance Unisex Waterproof Cycling Socks 2021: BLACK M/L,Zyrofisher,,,,,,,,,,,
,5034948142688,5034948142688,,,,Altura Endurance Unisex Waterproof Cycling Socks 2021: BLACK S/M,Zyrofisher,,,,,,,,,,,
,5034948142787,5034948142787,,,,Altura Thermal DWR Unisex Arm Warmers 2021: BLACK L/XL,Zyrofisher,,,,,,,,,,,
,5034948142770,5034948142770,,,,Altura Thermal DWR Unisex Arm Warmers 2021: BLACK S/M,Zyrofisher,,,,,,,,,,,
,5034948142763,5034948142763,,,,Altura DWR Leg Warmer 2021: BLACK L/XL,Zyrofisher,,,,,,,,,,,
,5034948142756,5034948142756,,,,Altura DWR Leg Warmer 2021: BLACK S/M,Zyrofisher,,,,,,,,,,,
,5034948084032,5034948084032,,,,Altura Nightvision Waterproof Cycling Helmet Cover 2016: YELLOW ONE SIZE,Zyrofisher,,,,,,,,,,,
,5034948134423,5034948134423,,,,Altura Headband 2020: BLACK (2020) ONE SIZE,Zyrofisher,,,,,,,,,,,
,5034948142794,5034948142794,,,,Altura Merino Blend Unisex Neck Warmer 2021: BLACK ONE SIZE,Zyrofisher,,,,,,,,,,,
,5034948150904,5034948150904,,,,Altura Merino Blend Unisex Neck Warmer 2021: ORANGE ONE SIZE,Zyrofisher,,,,,,,,,,,
,5034948160446,5034948160446,,,,Altura Skull Cap 2022: BLACK (2022) ONE SIZE,Zyrofisher,,,,,,,,,,,
,5034948157422,5034948157422,,,,Altura All Roads Adapt Gloves 2022: BLACK L,Zyrofisher,,,,,,,,,,,
,5034948157415,5034948157415,,,,Altura All Roads Adapt Gloves 2022: BLACK M,Zyrofisher,,,,,,,,,,,
,5034948157408,5034948157408,,,,Altura All Roads Adapt Gloves 2022: BLACK S,Zyrofisher,,,,,,,,,,,
,5034948157439,5034948157439,,,,Altura All Roads Adapt Gloves 2022: BLACK XL,Zyrofisher,,,,,,,,,,,
,5034948157392,5034948157392,,,,Altura All Roads Adapt Gloves 2022: BLACK XS,Zyrofisher,,,,,,,,,,,
,5034948157446,5034948157446,,,,Altura All Roads Adapt Gloves 2022: BLACK 2XL,Zyrofisher,,,,,,,,,,,
,5034948148208,5034948148208,,,,Altura Kielder Unisex Trail Gloves 2022: CARBON/OLIVE L,Zyrofisher,,,,,,,,,,,
,5034948148192,5034948148192,,,,Altura Kielder Unisex Trail Gloves 2022: CARBON/OLIVE M,Zyrofisher,,,,,,,,,,,
,5034948148185,5034948148185,,,,Altura Kielder Unisex Trail Gloves 2022: CARBON/OLIVE S,Zyrofisher,,,,,,,,,,,
,5034948148215,5034948148215,,,,Altura Kielder Unisex Trail Gloves 2022: CARBON/OLIVE XL,Zyrofisher,,,,,,,,,,,
,5034948148178,5034948148178,,,,Altura Kielder Unisex Trail Gloves 2022: CARBON/OLIVE XS,Zyrofisher,,,,,,,,,,,
,5034948148222,5034948148222,,,,Altura Kielder Unisex Trail Gloves 2022: CARBON/OLIVE 2XL,Zyrofisher,,,,,,,,,,,
,5034948151130,5034948151130,,,,Altura Kielder Unisex Trail Gloves 2022: CARBON/PINK L,Zyrofisher,,,,,,,,,,,
,5034948151147,5034948151147,,,,Altura Kielder Unisex Trail Gloves 2022: CARBON/PINK M,Zyrofisher,,,,,,,,,,,
,5034948151154,5034948151154,,,,Altura Kielder Unisex Trail Gloves 2022: CARBON/PINK S,Zyrofisher,,,,,,,,,,,
,5034948151161,5034948151161,,,,Altura Kielder Unisex Trail Gloves 2022: CARBON/PINK XL,Zyrofisher,,,,,,,,,,,
,5034948151178,5034948151178,,,,Altura Kielder Unisex Trail Gloves 2022: CARBON/PINK XS,Zyrofisher,,,,,,,,,,,
,5034948151185,5034948151185,,,,Altura Kielder Unisex Trail Gloves 2022: CARBON/PINK 2XL,Zyrofisher,,,,,,,,,,,
,5034948148260,5034948148260,,,,Altura Kielder Unisex Trail Gloves 2022: DARK GREEN L,Zyrofisher,,,,,,,,,,,
,5034948148253,5034948148253,,,,Altura Kielder Unisex Trail Gloves 2022: DARK GREEN M,Zyrofisher,,,,,,,,,,,
,5034948148246,5034948148246,,,,Altura Kielder Unisex Trail Gloves 2022: DARK GREEN S,Zyrofisher,,,,,,,,,,,
,5034948148277,5034948148277,,,,Altura Kielder Unisex Trail Gloves 2022: DARK GREEN XL,Zyrofisher,,,,,,,,,,,
,5034948148239,5034948148239,,,,Altura Kielder Unisex Trail Gloves 2022: DARK GREEN XS,Zyrofisher,,,,,,,,,,,
,5034948148284,5034948148284,,,,Altura Kielder Unisex Trail Gloves 2022: DARK GREEN 2XL,Zyrofisher,,,,,,,,,,,
,5034948148338,5034948148338,,,,Altura Kielder Unisex Trail Gloves 2022: GREY XL,Zyrofisher,,,,,,,,,,,
,5034948148345,5034948148345,,,,Altura Kielder Unisex Trail Gloves 2022: GREY 2XL,Zyrofisher,,,,,,,,,,,
,5034948157309,5034948157309,,,,Altura Esker Trail Gloves 2022: BLACK L,Zyrofisher,,,,,,,,,,,
,5034948157293,5034948157293,,,,Altura Esker Trail Gloves 2022: BLACK M,Zyrofisher,,,,,,,,,,,
,5034948157286,5034948157286,,,,Altura Esker Trail Gloves 2022: BLACK S,Zyrofisher,,,,,,,,,,,
,5034948157316,5034948157316,,,,Altura Esker Trail Gloves 2022: BLACK XL,Zyrofisher,,,,,,,,,,,
,5034948157279,5034948157279,,,,Altura Esker Trail Gloves 2022: BLACK XS,Zyrofisher,,,,,,,,,,,
,5034948157323,5034948157323,,,,Altura Esker Trail Gloves 2022: BLACK 2XL,Zyrofisher,,,,,,,,,,,
,5034948143302,5034948143302,,,,Altura Nightvision Unisex Windproof Fleece Cycling Gloves 2021: YELLOW L,Zyrofisher,,,,,,,,,,,
,5034948143296,5034948143296,,,,Altura Nightvision Unisex Windproof Fleece Cycling Gloves 2021: YELLOW M,Zyrofisher,,,,,,,,,,,
,5034948143319,5034948143319,,,,Altura Nightvision Unisex Windproof Fleece Cycling Gloves 2021: YELLOW XL,Zyrofisher,,,,,,,,,,,
,5034948143272,5034948143272,,,,Altura Nightvision Unisex Windproof Fleece Cycling Gloves 2021: YELLOW XS,Zyrofisher,,,,,,,,,,,
