System ID,UPC,EAN,Custom SKU,Manufacturer SKU,Default Vendor ID,Description,Default Vendor,Item Type,Tax Class,Brand,Top Level Category,Default Cost,Price,Archived (Yes / No),Category,Quantity on Hand,Lifetime Quantity Sold,# of Sales
,840226091495,840226091495,,,,KITSUMA - O-RING 50.52x1.78,Extra UK,,,Cane Creek,,,2.49,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226103761,840226103761,,,,CCDB OIL SEAL HEAD BACKUP RING,Extra UK,,,Cane Creek,,,2.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226104843,840226104843,,,,CCDB COIL END EYE 14.70mm,Extra UK,,,Cane Creek,,,15.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226106397,840226106397,,,,CCDB AIR PISTON,Extra UK,,,Cane Creek,,,11.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226105253,840226105253,,,,CCDB AIR INNER TUBE 215-63 222-63/70,Extra UK,,,Cane Creek,,,24.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226105260,840226105260,,,,CCDB AIR INNER TUBE 240-76,Extra UK,,,Cane Creek,,,24.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226107028,840226107028,,,,CCDB AIR SHAFT 190-50,Extra UK,,,Cane Creek,,,17.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226107035,840226107035,,,,CCDB AIR SHAFT 200-50/57,Extra UK,,,Cane Creek,,,17.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226107042,840226107042,,,,CCDB AIR SHAFT 215-63 222-63/70,Extra UK,,,Cane Creek,,,17.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226107059,840226107059,,,,CCDB AIR SHAFT 240-76,Extra UK,,,Cane Creek,,,17.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226107066,840226107066,,,,CCDB AIR SHAFT 267-90,Extra UK,,,Cane Creek,,,17.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226106892,840226106892,,,,CCDB AIR AIR PISTON O-RING 31.47X1.78,Extra UK,,,Cane Creek,,,3.49,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226100173,840226100173,,,,CCDB COIL RESERVOIR,Extra UK,,,Cane Creek,,,19.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226106908,840226106908,,,,DBAIR OIL PISTON,Extra UK,,,Cane Creek,,,11.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226107424,840226107424,,,,CCDB AIR SEAL HEAD ASSY AIR,Extra UK,,,Cane Creek,,,27.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226106946,840226106946,,,,HELM BUMP RUBBER,Extra UK,,,Cane Creek,,,2.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226107011,840226107011,,,,CCDB AIR OUTER TUBE 267-90,Extra UK,,,Cane Creek,,,26.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226107080,840226107080,,,,CCDB AIR AIR CAN INNER - 69.23mm,Extra UK,,,Cane Creek,,,49.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226107103,840226107103,,,,CCDB AIR AIR CAN INNER - 76.23mm,Extra UK,,,Cane Creek,,,49.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226107127,840226107127,,,,CCDB AIR AIR CAN INNER - 82.23mm,Extra UK,,,Cane Creek,,,49.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226107271,840226107271,,,,CCDB AIR AIR CAN INNER - 88.23mm,Extra UK,,,Cane Creek,,,49.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226107318,840226107318,,,,CCDB AIR AIR CAN INNER - 95.23mm,Extra UK,,,Cane Creek,,,49.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226107349,840226107349,,,,CCDB AIR AIR CAN INNER 267-90,Extra UK,,,Cane Creek,,,49.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226107073,840226107073,,,,CCDB AIR AIR CAN OUTER - 59.91mm,Extra UK,,,Cane Creek,,,49.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226112428,840226112428,,,,CCDB AIR END EYE SPEC ENDURO,Extra UK,,,Cane Creek,,,36.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226111544,840226111544,,,,CCDB REBUILD KIT AIR AIR-SEAL HEAD,Extra UK,,,Cane Creek,,,14.99,,CC SPARES - SUSPENSION GENERAL PARTS,,,
,840226111551,840226111551,,,,CCDB REBUILD KIT AIR AIR-OUTER CAN,Extra UK,,,Cane Creek,,,7.99,,CC SPARES - SUSPENSION GENERAL PARTS,,,
,840226112411,840226112411,,,,CCDB AIR END EYE 15mm,Extra UK,,,Cane Creek,,,54.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226113203,840226113203,,,,CCDB COIL SHAFT BEARING 9.5mm,Extra UK,,,Cane Creek,,,2.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226131184,840226131184,,,,DBCOIL 9.5mm SHAFT 111.8mm,Extra UK,,,Cane Creek,,,26.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226131191,840226131191,,,,DBCOIL 9.5mm SHAFT 124.8mm,Extra UK,,,Cane Creek,,,26.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226113548,840226113548,,,,CCDB COIL IL END EYE SPEC PLUG FIT,Extra UK,,,Cane Creek,,,26.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226113562,840226113562,,,,CCDB COIL END EYE 15x9.5mm,Extra UK,,,Cane Creek,,,19.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226084541,840226084541,,,,DBCOIL 9.5mm SHAFT 143.8mm,Extra UK,,,Cane Creek,,,26.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226113579,840226113579,,,,CCDB COIL SEAL HEAD 9.5mm,Extra UK,,,Cane Creek,,,29.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226114101,840226114101,,,,CCDB AIR AIR CAN OUTER XV 240,Extra UK,,,Cane Creek,,,49.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226113586,840226113586,,,,CCDB COIL SPRING CLIP 9.5MM SHAFT,Extra UK,,,Cane Creek,,,17.99,,CC SPARES - SUSPENSION GENERAL PARTS,,,
,840226121406,840226121406,,,,CCDB INLINE AIR CAN OUTER 51mm,Extra UK,,,Cane Creek,,,39.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,,,,,,CCDB INLINE AIR CAN INNER 59mm,Extra UK,,,Cane Creek,,,34.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226124063,840226124063,,,,CCDB INLINE VALVE SPRING 20,Extra UK,,,Cane Creek,,,8.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226158570,840226158570,,,,CCDB INLINE VALVE SPRING 40 (BLUE ZINC),Extra UK,,,Cane Creek,,,2.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226120843,840226120843,,,,CCDB INLINE SHAFT 77mm,Extra UK,,,Cane Creek,,,19.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226120874,840226120874,,,,CCDB INLINE SHAFT 84mm,Extra UK,,,Cane Creek,,,19.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226120867,840226120867,,,,CCDB INLINE SHAFT 90mm,Extra UK,,,Cane Creek,,,19.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226114132,840226114132,,,,CCDB COIL BACK UP RING DAMPER SHAFT 9.5M,Extra UK,,,Cane Creek,,,2.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226124049,840226124049,,,,CCDB INLINE O RING 10.82x1.78,Extra UK,,,Cane Creek,,,2.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226121062,840226121062,,,,CCDB INLINE SCREW GAS FILL,Extra UK,,,Cane Creek,,,5.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226115382,840226115382,,,,CCDB AIR-CS SPOOL VALVE,Extra UK,,,Cane Creek,,,13.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226107820,840226107820,,,,CCDB AIR BOTTOM OUT BUMPER (222MM SHOCK),Extra UK,,,Cane Creek,,,2.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226124575,840226124575,,,,DBINLINE OIL FILL PLUG O-RING 2.5x1.5,Extra UK,,,Cane Creek,,,2.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226114965,840226114965,,,,NORGLIDE DU BUSHING 14.70mm,Extra UK,,,Cane Creek,,,5.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226117638,840226117638,,,,CCDB COIL ADJ ASSY 2.2mm S/STEEL,Extra UK,,,Cane Creek,,,41.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226117683,840226117683,,,,CCDB COIL ADJ ASSY 1.8mm S/STEEL,Extra UK,,,Cane Creek,,,41.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226120898,840226120898,,,,CCDB INLINE WASHER STOP 1.5mm,Extra UK,,,Cane Creek,,,5.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226120164,840226120164,,,,CCDB VALVE END PIECE SOLID 0.0MM,Extra UK,,,Cane Creek,,,14.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226118086,840226118086,,,,CCDB AIR-CS VALVE END PIECE 0.80mm,Extra UK,,,Cane Creek,,,13.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226118918,840226118918,,,,CCDB AIR-CS VALVE END PIECE 1.0mm,Extra UK,,,Cane Creek,,,13.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226118093,840226118093,,,,CCDB AIR-CS VALVE END PIECE 1.20mm,Extra UK,,,Cane Creek,,,13.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,,,,,,CCDB O-RING 7.65x1.78,Extra UK,,,Cane Creek,,,1.49,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226121253,840226121253,,,,CCDB INLINE HOUSING AIR VALVE,Extra UK,,,Cane Creek,,,7.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,,,,,,CCDB AIR VALVE HOUSING GOLD,Extra UK,,,Cane Creek,,,8.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226122359,840226122359,,,,CCDB AIR AIR CAN OUTER V2 - 67mm,Extra UK,,,Cane Creek,,,49.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226122366,840226122366,,,,CCDB AIR AIR CAN OUTER V2 - 73mm,Extra UK,,,Cane Creek,,,49.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226122373,840226122373,,,,CCDB AIR AIR CAN OUTER V2 - 79MM,Extra UK,,,Cane Creek,,,49.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226122380,840226122380,,,,CCDB AIR OUTER AIR CAN V2,Extra UK,,,Cane Creek,,,49.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226122427,840226122427,,,,CCDB AIR AIR CAN OUTER XV V2,Extra UK,,,Cane Creek,,,49.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226120829,840226120829,,,,KITSUMA - O-RING 18.0x1.00,Extra UK,,,Cane Creek,,,2.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226124353,840226124353,,,,CCDB INLINE TSN HIGH SPEED ADJUST V3,Extra UK,,,Cane Creek,,,14.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226119502,840226119502,,,,CCDB AIR O-RING SAG INDICATOR,Extra UK,,,Cane Creek,,,5.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226121277,840226121277,,,,CCDB INLINE DAMPER TUBE INNER 77mm,Extra UK,,,Cane Creek,,,59.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226121376,840226121376,,,,CCDB INLINE DAMPER TUBE INNER 81mm,Extra UK,,,Cane Creek,,,59.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226121307,840226121307,,,,CCDB INLINE DAMPER TUBE INNER 90mm,Extra UK,,,Cane Creek,,,59.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226140711,840226140711,,,,CCDB INLINE LEVER,Extra UK,,,Cane Creek,,,10.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226124568,840226124568,,,,DBINLINE OIL FILL SCREW,Extra UK,,,Cane Creek,,,2.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226124841,840226124841,,,,CCDB INLINE NEEDLE LS R,Extra UK,,,Cane Creek,,,10.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226124858,840226124858,,,,CCDB INLINE NEEDLE LS C,Extra UK,,,Cane Creek,,,10.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226124889,840226124889,,,,CCDB INLINE SPOOL VALVE,Extra UK,,,Cane Creek,,,14.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226121468,840226121468,,,,CCDB INLINE GLAND NUT,Extra UK,,,Cane Creek,,,10.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226125237,840226125237,,,,CCDB INLINE COVER OIL FILL/VALVE BODY,Extra UK,,,Cane Creek,,,2.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226127187,840226127187,,,,CCDB AIR AIR PISTON L-SHAPED BUCKUP RING,Extra UK,,,Cane Creek,,,13.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226122304,840226122304,,,,CCDB RESERVOIR END ASSY,Extra UK,,,Cane Creek,,,14.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226120461,840226120461,,,,CCDB INLINE RETAINING RING 7.6x0.46,Extra UK,,,Cane Creek,,,2.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226120836,840226120836,,,,CCDB INLINE PISTON ASSYOIL,Extra UK,,,Cane Creek,,,14.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226121000,840226121000,,,,CCDB INLINE O RING 28.30x1.78,Extra UK,,,Cane Creek,,,2.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226121628,840226121628,,,,CCDB INLINE BOLT M3x0.5x6,Extra UK,,,Cane Creek,,,2.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226122564,840226122564,,,,CCDB INLINE O RING 23X2,Extra UK,,,Cane Creek,,,2.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226122595,840226122595,,,,CCDB COIL TOP OUT BUMPER 17mm,Extra UK,,,Cane Creek,,,5.99,,CC SPARES - SUSPENSION GENERAL PARTS,,,
,840226079714,840226079714,,,,DBINLINE KEITH CRADLE SIMPLE,Extra UK,,,Cane Creek,,,109.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226122717,840226122717,,,,CCDB AIR O-RING OUTER AIR CAN RETAINER,Extra UK,,,Cane Creek,,,2.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226125244,840226125244,,,,CCDB INLINE DETENT PLUNGERSPOOL VALVE,Extra UK,,,Cane Creek,,,5.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226124094,840226124094,,,,CCDB INLINE UPPER END EYE PLUG MOUNT,Extra UK,,,Cane Creek,,,15.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,,,,,,DBINLINE - L-SHAPED BACKUP RING,Extra UK,,,Cane Creek,,,4.49,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226124698,840226124698,,,,CCDB AIR VOLUME REDUCER SINGLE,Extra UK,,,Cane Creek,,,3.99,,CC SPARES - SHOCK AC,,,
,840226125664,840226125664,,,,CCDB INLINE O RING 5.0x1.5,Extra UK,,,Cane Creek,,,2.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226127590,840226127590,,,,CCDB INLINE O RING 44X2,Extra UK,,,Cane Creek,,,2.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226129273,840226129273,,,,CCDB INLINE VALVE SPRING 30,Extra UK,,,Cane Creek,,,8.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226135595,840226135595,,,,CCDB AIR END EYE 15.02 BORE + 9.75MM,Extra UK,,,Cane Creek,,,39.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226135601,840226135601,,,,CCDB AIR END EYE 15.02 BORE + 7.75MM,Extra UK,,,Cane Creek,,,39.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226132259,840226132259,,,,CCDB INLINE DAMPER TUBE OUTER 78mm BLK,Extra UK,,,Cane Creek,,,26.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226132266,840226132266,,,,CCDB INLINE DAMPER TUBE OUTER 81mm BLK,Extra UK,,,Cane Creek,,,26.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226132273,840226132273,,,,CCDB INLINE DAMPER TUBE OUTER 91mm BLK,Extra UK,,,Cane Creek,,,26.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,,,,,,DBINLINE - END EYE STOP SHIM,Extra UK,,,Cane Creek,,,1.49,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226133119,840226133119,,,,CCDB AIR OUTER TUBE BLK 89.4mm,Extra UK,,,Cane Creek,,,39.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226133126,840226133126,,,,CCDB AIR OUTER TUBE BLK 92.4mm,Extra UK,,,Cane Creek,,,39.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226133140,840226133140,,,,CCDB AIR OUTER TUBE BLK 113.4mm,Extra UK,,,Cane Creek,,,39.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226143217,840226143217,,,,CCDB COIL IL - SHAFT 87.1mm,Extra UK,,,Cane Creek,,,21.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226134055,840226134055,,,,CCDB COIL IL SPRING CLIP BLK,Extra UK,,,Cane Creek,,,19.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226090313,840226090313,,,,DBCOIL-IL OUTER DAMPER TUBE 78mm BLK,Extra UK,,,Cane Creek,,,24.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226085692,840226085692,,,,DBCOIL-IL OUTER DAMPER TUBE 81mm BLK,Extra UK,,,Cane Creek,,,24.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226085807,840226085807,,,,DBCOIL-IL OUTER DAMPER TUBE 91mm BLK,Extra UK,,,Cane Creek,,,24.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226133997,840226133997,,,,CCDB COIL IL NUT ADJUSTMENT,Extra UK,,,Cane Creek,,,15.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226133980,840226133980,,,,CCDB COIL IL SEAL HEAD ASSY OIL,Extra UK,,,Cane Creek,,,19.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226134390,840226134390,,,,C/CREEK SPRING VALT 50mm/2.00x500,Extra UK,,,Cane Creek,,,79.99,,CC SHOCKS,,,
,840226134406,840226134406,,,,C/CREEK SPRING VALT 57mm/2.25x400,Extra UK,,,Cane Creek,,,79.99,,CC SHOCKS,,,
,840226134413,840226134413,,,,C/CREEK SPRING VALT 57mm/2.25x450,Extra UK,,,Cane Creek,,,79.99,,CC SHOCKS,,,
,840226134420,840226134420,,,,C/CREEK SPRING VALT 57mm/2.25x500,Extra UK,,,Cane Creek,,,79.99,,CC SHOCKS,,,
,840226134550,840226134550,,,,C/CREEK SPRING VALT 57mm/2.25x550,Extra UK,,,Cane Creek,,,79.99,,CC SHOCKS,,,
,840226134437,840226134437,,,,C/CREEK SPRING VALT 65mm/2.50x400,Extra UK,,,Cane Creek,,,79.99,,CC SHOCKS,,,
,840226134444,840226134444,,,,C/CREEK SPRING VALT 65mm/2.50x450,Extra UK,,,Cane Creek,,,79.99,,CC SHOCKS,,,
,840226134451,840226134451,,,,C/CREEK SPRING VALT 65mm/2.50x500,Extra UK,,,Cane Creek,,,79.99,,CC SHOCKS,,,
,840226134697,840226134697,,,,C/CREEK SPRING VALT 65mm/2.50x550,Extra UK,,,Cane Creek,,,79.99,,CC SHOCKS,,,
,840226134758,840226134758,,,,C/CREEK SPRING VALT 76mm/3.00x350,Extra UK,,,Cane Creek,,,79.99,,CC SHOCKS,,,
,840226134765,840226134765,,,,C/CREEK SPRING VALT 76mm/3.00x400,Extra UK,,,Cane Creek,,,79.99,,CC SHOCKS,,,
,840226134772,840226134772,,,,C/CREEK SPRING VALT 76mm/3.00x450,Extra UK,,,Cane Creek,,,79.99,,CC SHOCKS,,,
,840226134789,840226134789,,,,C/CREEK SPRING VALT 76mm/3.00x500,Extra UK,,,Cane Creek,,,79.99,,CC SHOCKS,,,
,840226134796,840226134796,,,,C/CREEK SPRING VALT 89mm/3.50x300,Extra UK,,,Cane Creek,,,79.99,,CC SHOCKS,,,
,840226134802,840226134802,,,,C/CREEK SPRING VALT 89mm/3.50x350,Extra UK,,,Cane Creek,,,79.99,,CC SHOCKS,,,
,840226026398,840226026398,,,,C/CREEK SPRING VALT 57mm/2.25x300,Extra UK,,,Cane Creek,,,79.99,,CC SHOCKS,,,
,840226134840,840226134840,,,,C/CREEK SPRING VALT 57mm/2.25x350,Extra UK,,,Cane Creek,,,79.99,,CC SHOCKS,,,
,840226146188,840226146188,,,,CCDB AIR AIR PISTON - FAT QUAD,Extra UK,,,Cane Creek,,,13.99,,CC SPARES - SUSPENSION GENERAL PARTS,,,
,840226136882,840226136882,,,,CCDB INLINE PISTON AIR 38.6,Extra UK,,,Cane Creek,,,14.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226136936,840226136936,,,,CCDB INLINE SEAL HEAD ASSY OIL,Extra UK,,,Cane Creek,,,19.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226136219,840226136219,,,,CCDB QUADRING 9.12x3.53 -204,Extra UK,,,Cane Creek,,,4.49,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226138763,840226138763,,,,CCDB AIR IL AIR CAN INNER 72mm 190-197,Extra UK,,,Cane Creek,,,49.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226138787,840226138787,,,,CCDB AIR IL AIR CAN INNER 78mm 200/210,Extra UK,,,Cane Creek,,,49.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226138794,840226138794,,,,CCDB AIR IL AIR CAN INNER 85mm 216,Extra UK,,,Cane Creek,,,49.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,,,,,,CCDB QUAD RING 122 28.25x2.6 HBNR,Extra UK,,,Cane Creek,,,8.49,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226138572,840226138572,,,,CCDB QUADRING 109 7.59x2.62,Extra UK,,,Cane Creek,,,6.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226154237,840226154237,,,,CCDB COIL IL STROKE REDUCER CLIP 5mm,Extra UK,,,Cane Creek,,,8.99,,CC SPARES - SUSPENSION GENERAL PARTS,,,
,840226152882,840226152882,,,,CCDB COIL IL STROKE REDUCER CLIP 7mm,Extra UK,,,Cane Creek,,,8.99,,CC SPARES - SUSPENSION GENERAL PARTS,,,
,840226156583,840226156583,,,,DBCOIL-IL STROKE REDUCER CLIP 10mm,Extra UK,,,Cane Creek,,,8.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226138404,840226138404,,,,CCDB INLINE END EYE SHAFT 15mm,Extra UK,,,Cane Creek,,,31.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226138411,840226138411,,,,CCDB INLINE SHAFT END EYE V4 +5.25MM,Extra UK,,,Cane Creek,,,31.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226138428,840226138428,,,,CCDB INLINE END EYE UPPER 15mm,Extra UK,,,Cane Creek,,,31.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226138435,840226138435,,,,CCDB INLINE UPPER END EYE + 4.8MM,Extra UK,,,Cane Creek,,,31.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226138442,840226138442,,,,CCDB COIL IL END EYE 15.02mm,Extra UK,,,Cane Creek,,,19.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226145822,840226145822,,,,CCDB INLINE STROKE/VOLUME REDUCER 5MM,Extra UK,,,Cane Creek,,,3.99,,CC SPARES - SUSPENSION GENERAL PARTS,,,
,840226144740,840226144740,,,,CCDB INLINE STROKE/VOLUME REDUCER 7MM,Extra UK,,,Cane Creek,,,3.99,,CC SPARES - SUSPENSION GENERAL PARTS,,,
,840226142623,840226142623,,,,CCDB AIR IL VOLUME REDUCTION KIT,Extra UK,,,Cane Creek,,,8.99,,CC SPARES - SUSPENSION GENERAL PARTS,,,
,840226142708,840226142708,,,,CCDB INLINE O RING 42.0X2.0,Extra UK,,,Cane Creek,,,2.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226157733,840226157733,,,,KITSUMA AIR - QUAD RING -221,Extra UK,,,Cane Creek,,,10.99,,CC SPARES - INTERNAL SUSPENSION PARTS SC ONLY,,,
,840226156040,840226156040,,,,CCDB COIL STROKE REDUCER 5mm (9.5mm),Extra UK,,,Cane Creek,,,9.99,,CC SPARES - SUSPENSION GENERAL PARTS,,,
,840226156033,840226156033,,,,CCDB COIL STROKE REDUCER 7mm (9.5mm),Extra UK,,,Cane Creek,,,9.99,,CC SPARES - SUSPENSION GENERAL PARTS,,,
,840226156026,840226156026,,,,CCDB COIL STROKE REDUCER 10mm (9.5mm),Extra UK,,,Cane Creek,,,9.99,,CC SPARES - SUSPENSION GENERAL PARTS,,,
