Brand,Category,StockCode,Description,Barcode,Box Quantity,BOX CHECK,RRP,Price A,Price B,Qty B,Price C,Qty C,Price D,Qty D,Supplier
Cane Creek,CC SPARES - COMPONENTS,AEE0027,EE RM ARM AXLE - LEFT,840226139098,1,OK,7.49,4.369166666666667,4.057083333333334,2,3.7450000000000006,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0029,EE RM SWIVEL TI,840226139111,1,OK,8.99,5.244166666666667,4.869583333333333,2,4.495,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0030,EE RM NUT - FRONT,840226139128,1,OK,8.99,5.244166666666667,4.869583333333333,2,4.495,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0031,EE RM NUT - REAR,840226139135,1,OK,8.99,5.244166666666667,4.869583333333333,2,4.495,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0032,EE RM BRIDGE,840226139142,1,OK,89.99,52.494166666666665,48.74458333333333,2,44.995,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0033,EE RM SPRING,840226139159,1,OK,14.99,8.744166666666667,8.119583333333335,2,7.495,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0034,EE RM ARM - STRUT,840226139166,1,OK,44.99,26.244166666666665,24.36958333333333,2,22.495,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0035,EE RM ARM - LEFT,840226139173,1,OK,44.99,26.244166666666665,24.36958333333333,2,22.495,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0040,EE STRUT,840226139227,1,OK,39.99,23.3275,21.661250000000003,2,19.995,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0041,EE LEVER,840226139234,1,OK,39.99,23.3275,21.661250000000003,2,19.995,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0043,EE AXLE - STRUT,840226139258,1,OK,7.49,4.369166666666667,4.057083333333334,2,3.7450000000000006,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0044,EE AXLE - ARM STRUT,840226139265,1,OK,7.49,4.369166666666667,4.057083333333334,2,3.7450000000000006,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0046,EE SHOE NUT TI,840226139289,1,OK,9.49,5.5358333333333345,5.140416666666667,2,4.745000000000001,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0047,EE SPHERICAL WASHER TI,840226139296,1,OK,4.99,2.9108333333333336,2.7029166666666673,2,2.4950000000000006,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0050,EE ADJUSTER NUT,840226139326,1,OK,18.99,11.077499999999999,10.286249999999999,2,9.495,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0051,EE ADJUSTER PAD,840226139333,1,OK,3.99,2.3275,2.16125,2,1.995,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0052,EE ADJUSTER SCREW,840226139340,1,OK,18.99,11.077499999999999,10.286249999999999,2,9.495,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0053,EE WASHER - SHOE,840226139357,1,OK,1.49,0.8691666666666666,0.8070833333333334,2,0.7450000000000001,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0054,EE WASHER - STRUT,840226139364,1,OK,1.49,0.8691666666666666,0.8070833333333334,2,0.7450000000000001,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0055,EE WASHER,840226139371,1,OK,1.49,0.8691666666666666,0.8070833333333334,2,0.7450000000000001,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0056,EE BRAKE CABLE PLATE,840226139388,1,OK,1.49,0.8691666666666666,0.8070833333333334,2,0.7450000000000001,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0057,EE SPACER .08,840226139395,1,OK,1.49,0.8691666666666666,0.8070833333333334,2,0.7450000000000001,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0058,EE IGUS BUSHING - GSI-0405-08,840226139401,1,OK,3.99,2.3275,2.16125,2,1.995,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0059,EE IGUS BUSHING - GFM-0607-024,840226139418,1,OK,3.99,2.3275,2.16125,2,1.995,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0060,EE IGUS BUSHING - GFM-0607-045,840226139425,1,OK,3.99,2.3275,2.16125,2,1.995,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0061,EE IGUS BUSHING - GFM-1011-044,840226139432,1,OK,3.99,2.3275,2.16125,2,1.995,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0062,EE SANP RING SMALLEY - VSM-10-SO2,840226139449,1,OK,1.79,1.0441666666666667,0.9695833333333334,2,0.895,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0063,EE SNAP RING SMALLEY - VSM-6-SO2,840226139456,1,OK,1.79,1.0441666666666667,0.9695833333333334,2,0.895,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0064,EE SNAP RING SMALLEY - VS-25-S02,840226139463,1,OK,1.79,1.0441666666666667,0.9695833333333334,2,0.895,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0108,EE RM LEGACY LINK SPOKE TI SWIVEL,,1,OK,12.99,7.577500000000001,7.036250000000001,2,6.495000000000001,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0109,EE DM LEGACY LINK LONG ADJUSTER,,1,OK,12.99,7.577500000000001,7.036250000000001,2,6.495000000000001,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0127,EE LEVER SHORT,840226142777,1,OK,69.99,40.8275,37.911249999999995,2,34.995,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0150,EE DM ARM AXLE REAR - LEVER G4,,1,OK,9.99,5.827500000000001,5.411250000000001,2,4.995000000000001,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0152,EE DM ARM AXLE REAR - STRUT G4,,1,OK,9.99,5.827500000000001,5.411250000000001,2,4.995000000000001,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0188,EE BRAKE CABLE BOLT TI T25,,1,OK,4.99,2.9108333333333336,2.7029166666666673,2,2.4950000000000006,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0189,EE MAIN SPRING G4,,1,OK,9.99,5.827500000000001,5.411250000000001,2,4.995000000000001,4,0,0,Extra UK
Cane Creek,CC SPARES - COMPONENTS,AEE0192,EE RM ARM AXLE - STRUT G4,,1,OK,9.99,5.827500000000001,5.411250000000001,2,4.995000000000001,4,0,0,Extra UK
Cane Creek,CC SPARES - H/SET,BAA0008S,C/C CROWN RACE 40 41-42/30 STEEL,840226076652,1,OK,9.99,5.827500000000001,5.411250000000001,3,4.995000000000001,5,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0067K,C/CRK 40 - EC30/EC30 H/SET BLK,840226094748,1,OK,59.99,34.994166666666665,32.49458333333334,2,29.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0068K,C/CRK 40 - EC34/EC34 H/SET BLK,840226094755,1,OK,59.99,34.994166666666665,32.49458333333334,2,29.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0070K,C/CRK 40 - EC49/EC49 H/SET BLK,840226094762,1,OK,94.99,55.41083333333333,51.45291666666667,2,47.495,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0071K,C/CRK 40 - IS38/IS38 H/SET SHORT BLK,840226095028,1,OK,49.99,29.160833333333336,27.07791666666667,2,24.995000000000005,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0073K,C/CRK 40 - IS41/IS41 H/SET SHORT BLK,840226095042,1,OK,49.99,29.160833333333336,27.07791666666667,2,24.995000000000005,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0073UD,C/CRK 40 - IS41/IS41 H/SET SHORT CBN BLK,840226095066,1,OK,59.99,34.994166666666665,32.49458333333334,2,29.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0074K,C/CRK 40 - IS41/IS41 H/SET TALL BLK,840226095059,1,OK,49.99,29.160833333333336,27.07791666666667,2,24.995000000000005,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0075K,C/CRK 40 - ZS44/ZS44 H/SET BLK,840226094861,1,OK,59.99,34.994166666666665,32.49458333333334,2,29.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0076K,C/CRK 40 - ZS44/ZS44 H/SET TALL BLK,840226094878,1,OK,59.99,34.994166666666665,32.49458333333334,2,29.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0077K,C/CRK 40 - ZS49/ZS49 H/SET BLK,840226094908,1,OK,74.99,43.74416666666667,40.61958333333334,2,37.495000000000005,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0078K,40 - TOP - ZS49/28.6 BLK,840226094953,1,OK,44.99,26.244166666666665,24.36958333333333,2,22.495,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0079K,40 - TOP - ZS44/28.6 TALL BLK,840226094946,1,OK,39.99,23.3275,21.661250000000003,2,19.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0080K,40 - TOP - ZS44/28.6 SHORT BLK,840226094977,1,OK,39.99,23.3275,21.661250000000003,2,19.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0081K,40 - TOP - IS41/28.6 SHORT BLK,840226095127,1,OK,34.99,20.410833333333336,18.952916666666667,2,17.495,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0082K,40 - TOP - IS41/28.6 TALL BLK,840226095134,1,OK,34.99,20.410833333333336,18.952916666666667,2,17.495,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0083K,40 - TOP - EC34/28.6 BLK,840226094786,1,OK,39.99,23.3275,21.661250000000003,2,19.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0085K,40 - BOTTOM - EC44/40 - BLK,840226094816,1,OK,44.99,26.244166666666665,24.36958333333333,2,22.495,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0086,40 - BOTTOM - IS52/40,840226095219,1,OK,29.99,17.494166666666665,16.24458333333333,2,14.995000000000001,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0087,40 - BOTTOM - IS52/30,840226095226,1,OK,29.99,17.494166666666665,16.24458333333333,2,14.995000000000001,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0088K,40 - BOTTOM - ZS49/30 - BLK,840226094991,1,OK,34.99,20.410833333333336,18.952916666666667,2,17.495,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0089K,40 - BOTTOM - ZS56/30 - BLK,840226095004,1,OK,44.99,26.244166666666665,24.36958333333333,2,22.495,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0090K,40 - BOTTOM - ZS56/40 - BLK,840226095011,1,OK,44.99,26.244166666666665,24.36958333333333,2,22.495,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0091K,40 - BOTTOM - EC49/40 - BLK,840226094830,1,OK,44.99,26.244166666666665,24.36958333333333,2,22.495,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0092K,C/CRK 40 - IS42/IS42 H/SET SHORT BLK,840226095080,1,OK,49.99,29.160833333333336,27.07791666666667,2,24.995000000000005,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0094K,40 - TOP - IS42/28.6 SHORT BLK,840226095189,1,OK,34.99,20.410833333333336,18.952916666666667,2,17.495,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0094UD,40 - TOP - IS42/28.6 SHORT CBN,840226095165,1,OK,49.99,29.160833333333336,27.07791666666667,2,24.995000000000005,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0095K,40 - TOP - IS42/28.6 TALL BLK,840226095196,1,OK,34.99,20.410833333333336,18.952916666666667,2,17.495,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0095UD,40 - TOP - IS42/28.6 TALL CBN,840226095172,1,OK,49.99,29.160833333333336,27.07791666666667,2,24.995000000000005,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0140,110 BOTTOM IS41/30,840226096162,1,OK,44.99,26.244166666666665,24.36958333333333,2,22.495,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0142,110 BOTTOM IS52/30,840226096179,1,OK,59.99,34.994166666666665,32.49458333333334,2,29.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0143,110 BOTTOM IS52/40,840226096186,1,OK,59.99,34.994166666666665,32.49458333333334,2,29.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0144K,C/CRK 110 - IS41/IS41 H/SET BLACK,840226096124,1,OK,139.99,81.66083333333334,75.82791666666668,2,69.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0144S,C/CRK 110 - IS41/IS41 H/SET SILVER,840226100210,1,OK,139.99,81.66083333333334,75.82791666666668,2,69.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0146K,110 - TOP - IS41/28.6 SHORT BLK,840226096148,1,OK,99.99,58.3275,54.16125,2,49.995000000000005,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0159K,110 - BOTTOM - EC44/33 BLK,840226095981,1,OK,84.99,49.5775,46.03625,2,42.495000000000005,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0160K,110 - BOTTOM - EC44/40 - BLK,840226095998,1,OK,84.99,49.5775,46.03625,2,42.495000000000005,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0162K,110 - BOTTOM - EC49/40 - BLK,840226096018,1,OK,84.99,49.5775,46.03625,2,42.495000000000005,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0163K,C/CRK 110 - EC34/EC34 H/SET BLACK,840226095677,1,OK,169.99,99.16083333333336,92.07791666666668,2,84.99500000000002,4,0,0,Extra UK
Cane Creek,CC SPARES - H/SET,BAA0168BLUE,C/C TOPCAP 40 SERIES BLU,840226140957,1,OK,9.99,5.827500000000001,5.411250000000001,3,4.995000000000001,5,0,0,Extra UK
Cane Creek,CC SPARES - H/SET,BAA0168GOLD,C/C TOPCAP 40 SERIES GLD,840226140971,1,OK,9.99,5.827500000000001,5.411250000000001,3,4.995000000000001,5,0,0,Extra UK
Cane Creek,CC SPARES - H/SET,BAA0168PP,C/C TOPCAP 40 SERIES PURP,840226025612,1,OK,9.99,5.827500000000001,5.411250000000001,3,4.995000000000001,5,0,0,Extra UK
Cane Creek,CC SPARES - H/SET,BAA0168RED,C/C TOPCAP 40 SERIES RED,840226140919,1,OK,9.99,5.827500000000001,5.411250000000001,3,4.995000000000001,5,0,0,Extra UK
Cane Creek,CC SPARES - H/SET,BAA0168SILVER,C/C TOPCAP 40 SERIES SIL,840226140902,1,OK,9.99,5.827500000000001,5.411250000000001,3,4.995000000000001,5,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0176K,ANGLESET - TOP/BOTTOM - ZS49 0.0 CUP,840226093147,1,OK,29.99,17.494166666666665,16.24458333333333,2,14.995000000000001,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0177K,ANGLESET - TOP/BOTTOM - ZS49 0.5 CUP,840226093154,1,OK,29.99,17.494166666666665,16.24458333333333,2,14.995000000000001,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0178K,ANGLESET - TOP/BOTTOM - ZS49 1.0 CUP,840226093161,1,OK,29.99,17.494166666666665,16.24458333333333,2,14.995000000000001,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0179K,ANGLESET - TOP/BOTTOM - ZS49 1.5 CUP,840226093178,1,OK,29.99,17.494166666666665,16.24458333333333,2,14.995000000000001,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0207K,40 - BOTTOM - EC49/30 - BLK,840226094823,1,OK,44.99,26.244166666666665,24.36958333333333,2,22.495,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0338K,110 - TOP - ZS49/28.6 SHORT BLK,840226101477,1,OK,94.99,55.41083333333333,51.45291666666667,2,47.495,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0504K,C/CRK ANGLESET - ZS44-EC56/40 H/SET,840226077284,1,OK,219.99,128.32750000000001,119.16125000000001,2,0,0,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0533K,C/CRK 40 - ZS44/ZS56 H/SET BLK,840226077291,1,OK,79.99,46.66083333333333,43.32791666666667,2,39.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0573K,40 - BOTTOM - ZS44/30 - BLK,840226077406,1,OK,32.99,19.244166666666672,17.86958333333334,2,16.495000000000005,4,0,0,Extra UK
Cane Creek,CC SPARES - H/SET,BAA0600T,"C/C BEARING AER NORGLIDE 1 1/8""",840226112275,1,OK,21.99,12.8275,11.911249999999999,3,10.995,5,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0661K,110 - TOP - IS42/28.6 SHORT BLK,840226077482,1,OK,99.99,58.3275,54.16125,2,49.995000000000005,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0717K,C/CRK 40 - ZS44/EC44 H/SET BLK,840226077550,1,OK,79.99,46.66083333333333,43.32791666666667,2,39.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0737K,40 - BOTTOM - ZS55/40 - BLK,840226077642,1,OK,44.99,26.244166666666665,24.36958333333333,2,22.495,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0741K,C/CRK 40 - IS41/IS52 H/SET BLK,840226077666,1,OK,59.99,34.994166666666665,32.49458333333334,2,29.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0762K,C/CRK 110 - ZS44/EC44 H/SET BLACK,840226077673,1,OK,189.99,110.82750000000001,102.91125000000001,2,94.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0768K,C/CRK 110 - IS41/IS52 H/SET BLACK,840226077703,1,OK,139.99,81.66083333333334,75.82791666666668,2,69.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0783K,C/CRK 40 - IS42/IS52 H/SET BLK,840226077710,1,OK,59.99,34.994166666666665,32.49458333333334,2,29.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0821K,40 - BOTTOM - EC44/33 BLK,840226077758,1,OK,46.99,27.410833333333336,25.45291666666667,2,23.495000000000005,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0825K,C/CRK 110 - ZS44/ZS56 H/SET BLACK,840226077765,1,OK,189.99,110.82750000000001,102.91125000000001,2,94.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0826K,C/CRK 110 - ZS44/EC49 H/SET BLACK,840226077772,1,OK,189.99,110.82750000000001,102.91125000000001,2,94.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA0841K,C/CRK 110 - IS42/IS52 H/SET BLACK,840226077789,1,OK,139.99,81.66083333333334,75.82791666666668,2,69.995,4,0,0,Extra UK
Cane Creek,CC SPARES - H/SET,BAA0842A,C/C CROWN RACE 110 47/30 ALLOY,840226077802,1,OK,12.99,7.577500000000001,7.036250000000001,3,6.495000000000001,5,0,0,Extra UK
Cane Creek,CC SPARES - H/SET,BAA0855K,C/C CROWN RACE 110 52/40 +3MM,840226077888,1,OK,14.99,8.744166666666667,8.119583333333335,3,7.495,5,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA1035K,40 - BOTTOM - ZS62/40,840226078090,1,OK,39.99,23.3275,21.661250000000003,2,19.995,4,0,0,Extra UK
Cane Creek,CC SPARES - H/SET,BAA1054,C/C BEARING H/BENDER 41MM,840226078137,1,OK,31.99,18.66083333333333,17.327916666666667,3,15.994999999999997,5,0,0,Extra UK
Cane Creek,CC SPARES - H/SET,BAA1055,C/C BEARING H/BENDER 52MM,840226078144,1,OK,56.99,33.24416666666667,30.869583333333335,3,28.495,5,0,0,Extra UK
Cane Creek,CC SPARES - H/SET,BAA1058,C/C BEARING H/BENDER 42MM,840226078151,1,OK,31.99,18.66083333333333,17.327916666666667,3,15.994999999999997,5,0,0,Extra UK
Cane Creek,CC SPARES - H/SET,BAA1078K,C/C CROWN RACE 110 52/40 +6MM,840226078199,1,OK,22.99,13.410833333333333,12.452916666666665,3,11.494999999999997,5,0,0,Extra UK
Cane Creek,CC SPARES - H/SET,BAA1130,C/C BEARING ZN40 41MM,840226078304,1,OK,10.99,6.410833333333333,5.952916666666667,3,5.494999999999999,5,0,0,Extra UK
Cane Creek,CC SPARES - H/SET,BAA1131,C/C BEARING ZN40 42MM,840226078311,1,OK,11.99,6.994166666666667,6.494583333333334,3,5.995000000000001,5,0,0,Extra UK
Cane Creek,CC SPARES - H/SET,BAA1132,C/C BEARING ZN40 52MM,840226078328,1,OK,19.99,11.660833333333333,10.827916666666667,3,9.995,5,0,0,Extra UK
Cane Creek,CC SPARES - H/SET,BAA1159,C/C BEARING ZN40 38MM,840226078366,1,OK,12.99,7.577500000000001,7.036250000000001,3,6.495000000000001,5,0,0,Extra UK
Cane Creek,CC SPARES - H/SET,BAA1160,C/C BEARING ZN40 47MM ITA,840226078373,1,OK,26.99,15.744166666666667,14.619583333333333,3,13.495,5,0,0,Extra UK
Cane Creek,CC SPARES - H/SET,BAA1161,C/C BEARING ZN40 52MM ITA,840226078380,1,OK,26.99,15.744166666666667,14.619583333333333,3,13.495,5,0,0,Extra UK
Cane Creek,CC SPARES - H/SET,BAA1162,C/C BEARING ZN40 42MM ITA,840226079103,1,OK,12.99,7.577500000000001,7.036250000000001,3,6.495000000000001,5,0,0,Extra UK
Cane Creek,CC SPARES - H/SET,BAA1169,C/C BEARING ZN40 41MM 20PK,840226078410,1,OK,199.8,116.55000000000001,108.22500000000002,3,99.90000000000002,5,0,0,Extra UK
Cane Creek,CC SPARES - H/SET,BAA1170,C/C BEARING ZN40 42MM 20PK,840226078427,1,OK,199.8,116.55000000000001,108.22500000000002,3,99.90000000000002,5,0,0,Extra UK
Cane Creek,CC SPARES - H/SET,BAA1171,C/C BEARING ZN40 52MM 20PK,840226078434,1,OK,299.99,174.99416666666667,162.49458333333334,3,149.995,5,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA1176K,C/CRK 40 - IS41/IS52 H/SET TALL/WIDE BLK,840226078489,1,OK,59.99,34.994166666666665,32.49458333333334,2,29.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA1186B,C/CRK 70 H/BENDER - ZS44/ZS56 H/SET BLUE,840226113500,1,OK,124.99,72.91083333333333,67.70291666666667,2,62.495,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA1186GD,C/CRK 70 H/BENDER - ZS44/ZS56 H/SET GOLD,840226092508,1,OK,124.99,72.91083333333333,67.70291666666667,2,62.495,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA1186K,C/CRK 70 H/BENDER - ZS44/ZS56 H/SET BLK,840226078533,1,OK,124.99,72.91083333333333,67.70291666666667,2,62.495,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA1186PP,C/CRK 70 H/BENDER - ZS44/ZS56 H/SET PURP,840226020570,1,OK,124.99,72.91083333333333,67.70291666666667,2,62.495,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA1186R,C/CRK 70 H/BENDER - ZS44/ZS56 H/SET RED,840226113517,1,OK,124.99,72.91083333333333,67.70291666666667,2,62.495,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA1186S,C/CRK 70 H/BENDER - ZS44/ZS56 H/SET SIL,840226113524,1,OK,124.99,72.91083333333333,67.70291666666667,2,62.495,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA1187B,C/CRK 70 H/BENDER - ZS44/EC44 H/SET BLUE,840226113531,1,OK,129.99,75.82750000000001,70.41125000000001,2,64.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA1187GD,C/CRK 70 H/BENDER - ZS44/EC44 H/SET GOLD,840226113623,1,OK,129.99,75.82750000000001,70.41125000000001,2,64.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA1187K,C/CRK 70 H/BENDER - ZS44/EC44 H/SET BLK,840226078540,1,OK,129.99,75.82750000000001,70.41125000000001,2,64.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA1187PP,C/CRK 70 H/BENDER - ZS44/EC44 H/SET PURP,840226021584,1,OK,129.99,75.82750000000001,70.41125000000001,2,64.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA1187R,C/CRK 70 H/BENDER - ZS44/EC44 H/SET RED,840226102467,1,OK,129.99,75.82750000000001,70.41125000000001,2,64.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA1187S,C/CRK 70 H/BENDER - ZS44/EC44 H/SET SIL,840226113616,1,OK,129.99,75.82750000000001,70.41125000000001,2,64.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA1188B,C/CRK 70 H/BENDER - IS41/IS52 H/SET BLUE,840226113630,1,OK,109.99,64.16083333333333,59.57791666666667,2,54.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA1188GD,C/CRK 70 H/BENDER - IS41/IS52 H/SET GOLD,840226113661,1,OK,109.99,64.16083333333333,59.57791666666667,2,54.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA1188K,C/CRK 70 H/BENDER - IS41/IS52 H/SET BLK,840226078557,1,OK,109.99,64.16083333333333,59.57791666666667,2,54.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA1188PP,C/CRK 70 H/BENDER - IS41/IS52 H/SET PURP,840226024769,1,OK,109.99,64.16083333333333,59.57791666666667,2,54.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA1188R,C/CRK 70 H/BENDER - IS41/IS52 H/SET RED,840226113647,1,OK,109.99,64.16083333333333,59.57791666666667,2,54.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA1188S,C/CRK 70 H/BENDER - IS41/IS52 H/SET SIL,840226113654,1,OK,109.99,64.16083333333333,59.57791666666667,2,54.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA1189B,C/CRK 70 H/BENDER - IS42/IS52 H/SET BLUE,,1,OK,109.99,64.16083333333333,59.57791666666667,2,54.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA1189GD,C/CRK 70 H/BENDER - IS42/IS52 H/SET GOLD,840226119601,1,OK,109.99,64.16083333333333,59.57791666666667,2,54.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA1189K,C/CRK 70 H/BENDER - IS42/IS52 H/SET BLK,840226078564,1,OK,109.99,64.16083333333333,59.57791666666667,2,54.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA1189PP,C/CRK 70 H/BENDER - IS42/IS52 H/SET PURP,840226022529,1,OK,109.99,64.16083333333333,59.57791666666667,2,54.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA1189R,C/CRK 70 H/BENDER - IS42/IS52 H/SET RED,,1,OK,109.99,64.16083333333333,59.57791666666667,2,54.995,4,0,0,Extra UK
Cane Creek,CC HEADSETS,BAA1189S,C/CRK 70 H/BENDER - IS42/IS52 H/SET SIL,840226119564,1,OK,109.99,64.16083333333333,59.57791666666667,2,54.995,4,0,0,Extra UK
